review_id,timestamp,book_id,book_title,review_title,review_user,review_text,review_score
R11VZQM1ZD79H8,1554860077,0062571591,Hashimoto’s Food Pharmacology: Nutrition…,Love this book!,Dr. Robyn Benson,"I have been treating Hashimotos and autoimmunity for the past 27 years.  The food modification that is necessary can be challenging for our patients.  Dr. Christi and I are thrilled 'to finally haveDr. Wentz's excellent cookbook, plus her nutritional protocols to offer our autoimmunity patients to compliment our Chinese medicine treatments.",5
RWVBFWH8RV84Q,1554742750,0316522694,Internment,Real and Harrowing,KB,"This book paints a picture of a not-so-distant America. One that, although factionalized here, is not so far from the truth of today. This should be required reading for every high school student so that maybe we can stop the atrocities that happen every day in this country.",5
R1JKT88QO67UL0,1556109607,0062837907,This Is Me: Loving the Person You Are Today,great read,Lisa Callihan,"i can relate to some of what she went through, couldn't put it down",5
R8VV916VDJ4JT,1556199354,198211598X,Pet Sematary: A Novel,"An oldie but goodie, just as scary and haunting as the first time I read it",Adriannicus,"Despite the fact that this was written so long ago, and many of the elements are nostalgic (party lines for one) this book still manages to make you want to turn all the lights on in the house as you settle down to read another chapter. If you're like me, and you can't put a good book down, this will be a super fast read. The characters are well developed and engaging, and you really get to caring about them. I wouldn't hesitate to recommend this title.",5
R1M8DLT2TLXLOG,1556068553,0310353629,A Love Letter Life: Pursue Creatively. Date Intentionally. Love Faithfully.,"Inspiring couple, great read.",MaureenB,"Great book, couldn't put it down. Such an inspiring couple who are working hard at marriage. A lost tradition these days.",5
R1RVI9A96D4Z3Y,1554906415,0800736524,"The Next Right Thing: A Simple, Soulful Practice…",The Next Right Thing,john bumba,"You'll want to purchase this best-seller! The Next Right Thing was written to tell us that we don't know the whole story, but we know the next right thing to do. It takes some introspection, but we know what we want and we'll learn how to get there.",5
RNEM9QYFCRK86,1554906401,0143132504,Directorate S: The C.I.A. and America's Secret...,A deep book,Keith A. Comess,"Deep and confusing book about a very confusing time in our history. Well written and full of explanations of how we, as a country, got and stayed involved.",5
R1YQIARL5XU8Y0,1554836297,0143110438,A Gentleman in Moscow: A Novel,There is much to like about this book,Dustypup,"There is much to like about this book. The Count is such a complex character, and it was rewarding to watch the nuances of it develop over the course of the book. I think many of us have had to adapt to circumstances that were perhaps not what we had envisioned for ourselves. The count does so with a grace and acceptance that I hope I could embrace in a similar situation. He makes the best out of what comes his way and reaps the rewards that comes from that.",5
R7KVHQN237G92,1554646500,1982111003,After (The After Series),Great Romance,Terri Akins,I love this book! I found myself so invested in these characters...I couldn't put it down!,5
R3UBYEC5IU427J,1554892833,0800736524,"The Next Right Thing: A Simple, Soulful Practice for Making Life Decisions","Helpful, hopeful, Jesus-ful, and practical",Erika Shirk,"These days, I consider Emily P. Freeman one of my people. Even though I've only met her once, her work has been ushering me along my whole adult life into grace, creativity, and the ordinary Tuesday.
This book is no different. It was an invitation to walk beside into a more soul-aware way of living, in the midst of everyday decisions and not-so-everyday decisions. The Next Right Thing is strewn with grace, peace, soul-care, small-moment attentiveness, helpful advice, true-hearted stories, and sound wisdom, while being completely rooted in faith in the one who made us.
I was so grateful for the way she reassures us over and over again of the steadfastness of God in the midst of our decision making processes and how no matter how it might seem, God ""does not pull rugs out from under you"" and ""he does not drop the other shoe"" (p47). Sometimes it is hard to remember or to know exactly what faith feels like in the midst of hard times, but hearing these words is so freeing.
I also really appreciated how Emily gently guides us back to knowing what we can control and what we can't. Multiple times I found myself underlining sentences like these, because they are so just so helpful to remember:
->""We can't prevent storms from coming, but we can decide not to invent our own."" p79
-> ""We can start down that road of doubt and questioning if we want to. But just because the doubts show up doesn't mean you have to let them sit down."" p138
Each chapter is short and ends with a short prayer and a simple practice for decision making. I want to reread this book soon, a little more slowly this time, just to absorb. It is equally practical and faith-growing.
It was helpful, hopeful, Jesus-ful, and practical",5
RXJQYQVLE9HVH,1554734537,0143110438,A Gentleman in Moscow: A Novel,A Man of Taste at the Metropole in Moscow,Arthur Bloom,"Well-written, sophisticated language and marvellous plot - I have been to Moscow and enjoyed theMetropole Hotel, but Towles gives it a whole new dimension. Makes the Hotel a being to explore in its nooksand cranies, against the complicated backdrop of enormous social and political change in the Kremlin and in the larger world. Count Rostov is a Gentleman to his core, an aristocrat of impeccable tastes in all things.A person of sophistication will enjoy the reading, and the range of characters developed, and the ending is a corker.",5
RCHG2WQ12HBWV,1554734533,1400209609,"Girl, Stop Apologizing: A Shame-Free Plan for…",GUT CHECK!,Hullett,"GUT CHECK! Rachel tells it like it is, and some of it is hard to read BECAUSE her words are so true and needed. If you liked GWYF, this is a definite sequel to read!",5
R195Z6SPJ64VUY,1554655686,1501169300,The Energy Codes: The 7-Step System to Awaken…,The Energy Codes have been life changing,MaryShack,"I have been studying the work of Dr. Sue Morter for 8 years. The Energy Codes have changed my life. I have opened and healed in so many ways. I live life without the debilitating anxiety and panic attacks I used to experience. I have come to know my Soulful Self in the deepest ways. Leading to life that is more fulfilled, joyful and with so much less drama! I have been able to shift my experience and relationships on so many levels. I am so glad this book is finally here so I can have it with me as an easy reference and to be able to easily share this important work with others.",5
R3RBKCUBIHW2DI,1556339422,198211598X,Pet Sematary: A Novel,Good story.,Sporrer17,"Good story...longer set up than I would have liked. It was tough to stick with it through the slower chapters, but I am glad I did.",4
R33RU5KU3DSV5A,1556339413,0062678426,The Woman in the Window: A Novel,Even though her behavior is disgusting at times,Carolyn,"This is an engrossing page turner that develops a mystery and delves into the psychological symptoms of the main character, Dr. Anna Fox. She suffers agoraphobia and is definitely an alcoholic and a therapeutic drug abuser. Even though her behavior is disgusting at times, she endears herself to the reader, and I could not help cheering for her recovery. Her suffering is real and woven around a great mystery story. I recommend this story to readers who like psychological thrillers.",5
R1SHTAEMS8UJR2,1554811777,0525572643,The Home Edit: A Guide to Organizing and…,#RobertaApproved,Amazon Customer,Love the book! #RobertaApproved,5
R3E224LO3XB8FB,1554776141,0525538194,Wolf Pack (A Joe Pickett Novel),Another C. J. Box winner,JR Alpine,"Once again, CJ Box hits it out of the park. I have read every one of the Joe Pickett books and have enjoyed them all. I wish these books could be made into a TV series. Can't wait until the next one. This one was very ""out of today's headlines"". And I always love the way Nate is included at some point in most of the books.",5
RVHWOXNVHPVF1,1554776137,0525572643,The Home Edit: A Guide to Organizing and…,Thriving Even If You’re Not Surviving 🙌🏼,Jessica Yost,"As a military spouse who has to fit her belongings into a different home every few years, this book is genius! Already purchased my book (and got it signed on the book tour!), purchasing three more as gifts.",5
R2F4LK786XRW8G,1554687317,0143110438,A Gentleman in Moscow: A Novel,A thoroughly enjoyable read,Mick Jones,"This is a charming story of a gentleman (a count) under house arrest for over 40 years in a hotel in Moscow. He is told he must never leave or he will be shot.He makes the most of it via his interactions with others. He is befriended by a young girl who leads him on adventures throughout the hotel via means of hidden passages and a pass-key.  She is quite headstrong and matter-of-fact. There is genuine affection between them and they teach each other different things throughout the years. Then, as naturally happens, she meets someone and goes away.The count eventually becomes a waiter in one of the hotels fine-dining restaurants and builds strong friendships with the chef and another fellow who also works in the restaurant. Their primary nemesis is a party member who is utterly incompetent but as bureaucratic as they come.Eventually, he is tasked with taking care of the daughter of the young lady he knew as a child. Her husband is being shipped off (to Siberia?) for some offense and the mother promises to return within 6 months and retrieve the little girl once she is settled. For reasons we never know, she never returns and the count becomes a de-facto father; a role he deeply loves. The child is clever like her mother and she and the count devise games-of-wit they play with each other.My favorite aspect of the book was the count’s gentlemanly behavior. He is unfailingly polite and decent; a lesson for us all in our politically divisive times.This is one of those novels you want never to end. I found myself “knowing” each of the characters and wanting to know what was next for each of them. A thoroughly enjoyable read.",5
R251C6ZZ5MEAXX,1555176861,198211598X,Pet Sematary: A Novel,The Shining,Lindsay Frost,"The ShiningBy Stephen KingPublisher: Doubleday# of Pages: 450Age Rating: 15/16+My Rating: 5 StarsSummary:Danny is only five years old, but he is a 'shiner', aglow with psychic voltage. When his father becomes caretaker of an old hotel, his visions grow out of control. Cut off by blizzards, the hotel seems to develop an evil force, and who are the mysterious guests in the supposedly empty hotel?Review:This was the first Stephen Kin...more The ShiningBy Stephen KingPublisher: Doubleday# of Pages: 450Age Rating: 15/16+My Rating: 5 StarsSummary:Danny is only five years old, but he is a 'shiner', aglow with psychic voltage. When his father becomes caretaker of an old hotel, his visions grow out of control. Cut off by blizzards, the hotel seems to develop an evil force, and who are the mysterious guests in the supposedly empty hotel?Review:This was the first Stephen King book that I have read and I really like it! I finished reading this book late (and I mean LATE) at night and I couldn't slepp or go downstairs to get a drink because I so scared!This book is not for those who gets scared easily (and trust me, I am not the one who get scared easily but this book was able to scared me!)I thought that Denny was so cute!( as in little boy cute.) and I thought that Jack was the most complex character in this book, I mean, Jack is trying to stop drinking and to be a good father and a good husband and to have the hotel drive him crazy?! and as for Wendy, I did like her but she was not my favorite character.I really like the plot, a big empty hotel with 3 people living in it, that's a scary plot!With this book, you have to give it about 200 pages before it starts getting really....scary but still moves very fast, not like others books where it just jump right in.Stephen King did a really good job at writing this, it seem so real that I could feel the same terror that Wendy was feeling when ""someone"" was trying to kill her with a bloody mallet or when Denny went into Room 217.You should read this book if you like to be scared!( as I said, if you can't stand this kind of book, don't read it but if you can, READ IT! ) :DI give it 5 stars.Enjoy!",5
